fecha,A,AA,AAC,AACG,AACI,AACQ,AACT,AADI,AAGR,AAIC,AAL,AAM,AAMC,AAME,AAN,AAOI,AAON,AAP,AAPL,AAQC,GME,AMC,TSLA,RDDT,NVDA,TWTR,NOK,PLTR,MSFT,AMD,BBBY,INTC,NFLX,HOOD,SPCE,SNDL,NIO,RKT,BABA
2021-10-21,0,4,4,7,0,0,0,0,0,0,5,0,0,0,1,0,0,0,436,11,2658,157,1354,0,52,895,18,61,103,188,12,321,100,219,21,63,14,7,58
2021-10-22,1,2,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,435,10,2985,269,823,0,65,968,17,71,92,186,7,350,106,282,11,21,20,5,62
2021-10-23,1,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,292,4,1906,196,392,0,53,604,4,34,99,150,3,251,40,200,8,10,12,6,24
2021-10-24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192,4,1483,137,227,0,31,409,9,24,76,78,1,90,40,156,11,14,7,3,17
2021-10-25,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,395,3,1556,198,3298,0,81,647,21,54,109,218,5,136,55,231,12,11,49,9,61
2021-10-26,1,4,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0,1,476,8,2491,187,3210,0,349,794,15,126,345,546,5,164,53,692,11,17,33,6,51
2021-10-27,1,5,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,412,13,2282,214,1609,0,152,604,26,83,433,340,5,266,49,720,21,16,36,3,30
2021-10-28,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1155,6,2901,188,1728,0,123,566,21,96,284,209,1,214,84,290,17,9,40,21,37
2021-10-29,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,766,9,5780,153,1730,0,211,450,16,79,391,136,3,160,90,657,20,8,43,56,56
2021-10-30,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279,5,2369,153,1252,0,106,319,19,50,230,76,4,58,88,222,2,7,14,22,44
2021-10-31,0,3,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,438,3,2020,160,820,0,116,282,9,27,279,69,5,74,90,96,9,10,10,6,24
2021-11-01,0,1,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,457,10,3570,238,2621,0,125,403,8,97,257,163,5,145,54,158,14,19,43,56,41
2021-11-02,1,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,357,12,4194,377,3211,0,156,562,37,123,305,104,845,78,63,182,14,21,33,27,45
2021-11-03,0,1,0,5,0,0,0,0,0,0,8,0,0,0,1,0,0,0,295,13,4211,417,2387,0,144,557,33,96,179,177,990,77,55,339,25,11,31,50,82
2021-11-04,0,0,0,7,0,0,0,0,0,0,5,0,0,0,1,0,0,0,316,16,3277,158,2606,0,1433,436,17,105,210,400,152,211,65,303,22,24,73,107,84
2021-11-05,1,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,323,10,3031,180,1375,0,833,465,16,101,149,379,142,296,58,255,23,32,43,44,103
2021-11-06,1,2,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,181,7,2479,155,1449,0,198,397,7,95,103,92,47,123,34,151,6,24,33,6,18
2021-11-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,8,2167,174,2652,0,105,611,11,76,93,58,34,75,27,123,9,25,47,2,27
2021-11-08,0,2,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,193,5,3289,346,2789,0,407,587,9,222,132,865,49,214,32,263,71,64,109,3,52
2021-11-09,0,2,1,4,0,0,0,0,0,0,6,0,0,0,1,0,0,0,213,5,4674,246,2257,0,586,706,11,718,123,552,38,155,31,450,62,63,149,11,54
2021-11-10,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,214,18,4100,204,2276,0,363,596,17,384,95,356,41,116,73,275,18,36,47,10,65
2021-11-11,0,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,187,10,3719,170,1439,0,339,433,9,181,127,315,88,129,61,231,14,105,26,12,63
2021-11-12,0,2,0,6,2,0,0,0,0,0,1,0,0,0,1,0,0,2,235,6,2756,180,1165,0,355,466,12,159,129,212,25,137,56,182,14,196,35,8,49
2021-11-13,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,2,188,9,2042,155,957,0,172,156,12,88,120,81,13,72,37,248,16,58,16,5,39
2021-11-14,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,3,151,8,1681,120,1130,0,178,286,17,64,83,115,9,107,42,141,7,57,18,7,85
2021-11-15,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,1,0,17,181,6,2583,136,1750,0,376,561,14,98,118,129,25,98,40,135,18,207,57,12,67
2021-11-16,0,3,2,6,0,0,0,0,0,0,8,0,0,0,0,0,0,1,252,27,2592,155,1680,0,314,575,12,105,137,161,36,108,31,190,20,133,40,8,74
2021-11-17,1,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,4,377,10,2811,175,1662,0,1054,401,13,142,132,187,46,69,62,215,13,88,51,26,95
2021-11-18,1,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,862,7,2751,115,1038,0,938,452,14,206,162,255,29,173,60,204,15,74,59,13,419
2021-11-19,0,1,1,4,0,0,0,0,0,0,4,0,0,0,0,1,0,2,635,18,3355,113,931,0,474,372,24,161,155,203,18,175,55,274,14,53,36,12,212
2021-11-20,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258,6,2121,90,508,0,164,212,6,54,81,62,5,66,30,129,8,13,30,7,60
2021-11-21,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,225,10,1712,113,507,0,200,168,4,46,103,76,11,54,30,97,8,25,18,4,48
2021-11-22,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,550,8,4169,155,925,0,453,459,8,180,168,233,18,107,38,265,20,97,69,22,117
2021-11-23,2,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,313,10,4896,115,855,0,308,480,7,259,159,153,28,77,39,203,29,23,43,8,200
2021-11-24,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,253,8,2844,121,811,0,252,325,17,267,155,164,17,53,57,299,17,25,41,9,124
2021-11-25,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,145,5,1888,63,309,0,123,159,11,91,103,104,4,21,23,140,6,14,34,10,79
2021-11-26,0,3,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,201,9,2500,114,344,0,220,294,15,119,172,169,3,51,94,98,8,5,34,5,90
2021-11-27,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,117,3,1775,73,263,0,90,165,2,33,111,70,12,39,44,60,5,9,6,3,21
2021-11-28,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,150,8,1784,66,283,0,88,143,3,39,76,47,5,31,20,78,7,5,20,4,59
2021-11-29,0,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,0,236,9,3047,151,536,0,301,872,10,85,227,210,9,50,30,228,12,15,39,6,172
2021-11-30,0,0,0,5,0,0,0,0,0,1,6,0,0,0,0,0,0,1,911,19,3632,189,730,0,273,645,10,92,264,201,7,60,43,283,28,15,31,4,203
2021-12-01,2,1,2,6,1,0,0,0,0,0,24,0,0,0,0,0,0,1,980,11,4058,256,547,0,316,565,5,166,177,226,14,129,43,320,12,12,42,8,204
2021-12-02,0,0,1,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,731,15,4175,223,490,0,260,526,12,141,185,151,8,69,57,286,19,15,62,6,259
2021-12-03,1,0,4,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,368,8,4692,202,749,0,313,428,5,182,240,203,9,80,32,324,11,20,102,7,688
2021-12-04,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,204,5,3166,98,480,0,169,174,3,86,162,79,4,81,30,164,9,5,21,1,129
2021-12-05,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,173,7,2008,120,401,0,102,180,5,50,116,58,3,38,33,142,5,5,22,0,132
2021-12-06,1,1,0,5,0,0,0,0,0,0,28,0,0,0,0,0,0,1,318,5,3892,182,946,0,363,480,10,113,181,178,9,69,39,143,11,7,37,6,311
2021-12-07,1,0,1,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,632,3,4233,122,736,0,311,508,16,84,149,193,6,448,40,182,10,13,20,6,152
2021-12-08,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,900,15,6787,155,877,0,235,527,9,88,190,125,10,125,30,167,22,28,40,6,83
2021-12-09,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,837,21,6567,181,940,0,206,526,26,147,255,156,5,74,48,249,8,28,24,7,36
2021-12-10,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,975,13,5297,335,977,0,171,918,15,103,241,106,17,41,62,253,7,11,30,2,66
2021-12-11,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,604,5,3031,184,573,0,88,289,9,21,127,52,8,33,33,128,10,7,10,2,29
2021-12-12,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,492,18,2168,102,603,0,114,196,17,63,122,85,1,119,27,84,10,2,10,7,29
2021-12-13,0,3,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1022,14,5232,428,822,0,341,421,20,89,163,126,7,59,28,223,21,6,15,5,54
2021-12-14,0,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,600,11,5195,476,831,0,290,396,11,164,265,118,12,53,40,300,20,7,27,3,94
2021-12-15,0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,555,26,4046,208,757,0,310,547,15,109,206,175,13,36,32,297,13,10,63,8,68
2021-12-16,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,525,7,3801,144,776,0,353,530,8,136,166,120,7,58,26,246,13,14,69,3,53
2021-12-17,0,0,1,7,8,0,0,0,0,0,5,0,0,0,0,0,0,0,438,6,4133,486,611,0,223,413,19,115,161,93,4,32,44,263,17,14,33,6,69
2021-12-18,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,245,2,2730,211,329,0,113,394,13,84,116,66,4,61,59,188,20,10,31,2,56
2021-12-19,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,143,6,1974,133,298,0,92,196,8,37,70,32,3,30,32,100,2,10,19,2,27
2021-12-20,1,2,0,4,3,0,0,0,0,0,28,0,0,0,0,0,0,1,276,3,2870,271,561,0,183,361,10,109,135,56,8,24,43,157,7,14,46,27,90
2021-12-21,2,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,251,5,3116,129,545,0,207,390,2,132,153,80,12,46,38,219,7,13,31,9,60
2021-12-22,0,4,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,379,3,3369,131,1035,0,189,308,12,121,111,98,11,28,18,230,4,73,32,2,136
2021-12-23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,340,2,3023,124,1094,0,260,235,29,103,202,132,4,42,48,152,8,22,30,4,95
2021-12-24,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,165,7,1906,56,424,0,75,119,3,27,93,79,3,49,42,110,3,4,12,0,46
2021-12-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,4,1432,69,271,0,52,90,2,38,59,50,1,13,18,87,4,3,8,0,18
2021-12-26,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,157,9,1416,41,318,0,49,96,4,36,90,39,2,21,33,100,4,3,11,0,35
2021-12-27,0,0,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,387,7,2285,74,1049,0,154,198,24,85,151,118,7,43,46,184,7,9,31,3,78
2021-12-28,0,1,0,12,2,0,0,0,0,0,3,0,0,0,0,0,0,0,359,6,3832,115,831,0,238,239,17,133,179,130,5,64,49,208,11,6,44,10,55
2021-12-29,0,3,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,357,7,3545,171,1152,0,209,308,10,172,159,160,12,58,53,353,22,14,89,12,136
2021-12-30,0,1,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,338,5,3159,148,1123,0,174,325,7,162,153,125,11,65,53,312,31,17,302,9,233
2021-12-31,0,3,0,9,2,0,0,0,0,0,6,0,0,0,0,0,0,2,258,4,2952,210,681,0,164,279,8,81,157,87,11,29,45,448,12,9,157,14,105
2022-01-01,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,3,1579,103,362,0,99,108,7,48,135,69,13,29,22,124,4,8,25,4,71
2022-01-02,1,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,303,1,1704,103,1027,0,107,162,16,50,183,104,17,56,29,140,4,14,50,3,42
2022-01-03,0,2,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,623,9,2585,97,2621,0,207,396,13,95,251,151,24,80,45,217,18,30,66,14,55
2022-01-04,0,5,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,1,577,6,3087,115,2083,0,390,450,19,97,233,282,20,103,29,238,12,29,51,7,97
2022-01-05,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,430,9,4149,291,1339,0,364,353,17,218,341,220,39,205,44,262,13,26,42,1,225
2022-01-06,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,426,17,7457,327,1105,0,230,451,15,156,252,133,131,95,58,362,22,21,42,4,110
2022-01-07,1,3,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,327,8,9400,343,843,0,198,380,26,117,240,121,56,49,80,348,18,24,27,7,124
2022-01-08,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259,9,3565,233,668,0,123,171,12,88,239,85,21,44,54,250,11,15,25,1,50
2022-01-09,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,360,13,3222,439,899,0,102,187,20,80,131,96,7,46,47,166,12,11,39,3,56
2022-01-10,1,1,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,347,12,4465,400,1122,0,344,211,26,216,253,181,15,189,37,291,14,22,21,5,51
2022-01-11,1,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,548,13,4659,188,1167,0,212,442,22,129,282,129,20,104,53,509,9,6,26,6,97
2022-01-12,0,3,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,3,279,13,3842,170,1055,0,144,433,15,79,163,110,26,51,66,404,17,7,40,3,148
2022-01-13,1,2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,291,10,4294,576,983,0,209,420,33,120,306,121,131,45,77,345,158,4,25,7,91
2022-01-14,1,3,0,4,1,0,0,0,0,0,6,0,0,0,0,0,0,1,367,16,4988,382,1012,0,154,406,31,175,298,99,56,36,175,320,81,1,43,18,76
2022-01-15,0,3,0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,2,234,7,2873,276,449,0,73,174,15,96,142,71,14,45,146,123,26,19,8,8,33
2022-01-16,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,199,2,1971,313,370,0,177,160,30,34,182,76,14,25,107,108,9,10,6,2,28
2022-01-17,0,2,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,221,7,2499,183,367,0,101,216,24,53,124,112,28,137,86,173,13,0,11,7,40
2022-01-18,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,335,12,4439,462,748,0,168,395,15,181,1483,131,26,101,116,206,41,6,22,9,71
2022-01-19,0,7,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,360,11,5253,318,776,0,183,520,9,202,1137,121,16,87,180,247,38,2,18,26,44
2022-01-20,0,5,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,1,450,11,4782,231,882,0,197,549,13,184,522,261,3,85,1692,290,33,10,25,7,96
2022-01-21,0,0,1,6,1,0,0,0,0,0,10,0,0,0,0,0,0,0,658,19,5963,381,1024,0,274,493,13,244,504,163,9,172,2247,430,35,10,32,8,60
2022-01-22,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,497,4,2688,145,1098,0,122,162,7,98,444,78,3,98,745,263,18,2,20,9,27
2022-01-23,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,353,11,2492,111,736,0,128,217,4,69,304,48,5,76,386,205,21,1,15,14,37
2022-01-24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,584,7,4568,289,1389,0,240,478,9,225,662,151,51,97,446,379,12,1,47,4,61
2022-01-25,0,8,1,2,1,0,0,0,0,0,5,0,0,0,0,0,0,3,599,11,4215,225,1510,0,257,514,10,153,2722,140,26,100,388,270,19,2,19,6,52
2022-01-26,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,642,15,5886,240,2526,0,158,534,28,138,1371,137,18,244,358,324,19,3,32,9,71
2022-01-27,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2486,7,4313,201,2221,0,202,436,14,125,421,393,14,245,494,1258,14,3,44,4,92
2022-01-28,1,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1504,9,6285,305,1476,0,189,520,16,99,313,336,30,167,170,1330,12,3,66,12,54
2022-01-29,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,455,10,3940,140,754,0,111,251,24,42,134,249,6,153,126,294,11,3,21,4,36
2022-01-30,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,380,10,2396,104,373,0,68,177,9,88,134,120,8,48,110,316,8,0,14,3,13
2022-01-31,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,460,6,3326,137,875,0,159,363,33,245,448,358,31,77,208,360,36,9,104,27,93
2022-02-01,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,355,6,4002,326,832,0,290,350,12,183,324,1312,18,157,284,331,28,16,21,13,46
2022-02-02,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,705,7,3342,170,710,0,333,551,26,123,401,994,13,154,357,274,21,9,24,7,49
2022-02-03,0,5,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1137,3,5122,137,823,0,207,807,35,87,667,286,7,54,429,267,25,3,16,4,75
2022-02-04,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,642,9,3350,109,602,0,219,559,16,92,412,212,8,90,311,250,19,2,28,8,76
2022-02-05,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,653,9,2508,95,262,0,82,346,10,51,646,104,3,84,144,113,2,7,21,4,37
2022-02-06,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,379,7,2009,89,295,0,96,276,7,35,258,69,2,92,106,74,2,12,3,4,18
2022-02-07,1,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,1,538,5,2655,79,641,0,152,375,32,64,248,89,7,38,242,103,17,15,31,1,165
2022-02-08,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,4,3800,144,488,0,312,627,10,79,351,154,3,162,165,148,9,4,23,20,120
2022-02-09,0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,579,8,3625,130,481,0,451,584,11,85,309,211,8,206,219,163,15,12,54,11,102
2022-02-10,0,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266,14,3650,186,367,0,229,834,10,61,234,145,6,62,87,133,4,5,18,5,36
2022-02-11,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,289,14,3071,119,426,0,310,762,4,56,181,389,6,77,61,171,10,6,14,2,41
2022-02-12,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,198,7,1464,240,182,0,172,255,6,76,133,139,9,61,50,135,4,9,4,1,16
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,4,1134,71,253,0,132,204,6,55,130,85,1,72,41,159,4,11,5,1,16
2022-02-14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,186,5,1462,70,503,0,223,502,14,86,89,164,3,85,49,113,6,3,11,19,20
2022-02-15,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,186,7,2170,72,543,0,451,573,6,135,159,164,3,97,31,201,238,3,16,7,22
2022-02-16,0,1,2,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,380,7,2850,126,269,0,1690,563,10,156,184,231,4,105,57,210,66,12,22,28,46
2022-02-17,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,442,10,2651,124,479,0,895,624,11,697,224,164,6,103,69,216,20,8,16,3,59
2022-02-18,1,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,362,8,2418,103,499,0,318,570,4,385,226,156,5,209,136,190,46,4,13,2,64
2022-02-19,2,8,0,3,1,0,0,0,0,0,5,0,0,0,2,0,0,0,163,7,1882,54,277,0,79,320,3,140,91,63,5,119,98,66,24,1,2,3,31
2022-02-20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,4,1574,46,362,0,66,324,9,97,96,39,4,97,245,68,12,1,5,7,47
2022-02-21,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,9,1756,71,468,0,92,560,9,101,164,50,11,67,87,96,12,5,8,5,88
2022-02-22,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,356,14,2691,69,503,0,125,678,6,158,224,126,2,83,46,96,64,1,14,13,94
2022-02-23,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,422,12,3015,75,1096,0,123,801,9,475,165,173,3,136,52,124,34,1,14,18,142
2022-02-24,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,376,13,3146,112,1032,0,153,1166,6,299,196,182,21,190,37,114,16,5,27,35,170
2022-02-25,1,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,245,8,2348,101,389,0,158,627,5,117,90,147,10,86,29,166,12,7,16,41,49
2022-02-26,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,134,7,2242,60,180,0,49,365,5,44,70,50,1,44,28,138,5,3,19,12,15
2022-02-27,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,1256,27,341,0,62,394,4,52,25,67,2,74,68,76,6,2,3,4,9
2022-02-28,0,1,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,148,15,1731,75,522,0,64,527,1,101,56,74,14,54,54,122,8,2,24,31,35
2022-03-01,0,4,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,165,10,2029,244,512,0,73,595,4,97,67,142,4,55,38,115,8,1,11,51,23
2022-03-02,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1286,7,2591,216,480,0,54,621,7,72,146,127,4,400,53,149,23,5,23,86,40
2022-03-03,0,6,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,988,7,2501,87,509,0,61,703,6,85,138,118,1,79,48,195,27,6,19,103,54
2022-03-04,2,5,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,337,7,2485,94,437,0,46,748,17,75,92,127,2,64,54,423,12,3,28,45,91
2022-03-05,1,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,175,6,1776,88,288,0,22,332,5,39,73,34,3,43,26,123,4,4,8,10,35
2022-03-06,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,308,6,1265,94,225,0,37,437,8,30,73,48,0,47,28,74,4,1,17,9,28
2022-03-07,0,4,0,6,2,0,0,0,0,0,26,0,0,0,0,0,0,1,591,18,5080,110,624,0,105,580,26,92,135,108,2954,48,63,155,15,3,35,19,66
2022-03-08,1,2,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1035,12,2800,73,575,0,70,676,11,50,160,96,569,49,31,163,7,4,20,12,53
2022-03-09,0,3,0,4,2,0,0,0,0,0,7,0,0,0,0,0,0,1,278,9,2492,69,397,0,58,587,7,49,109,61,561,40,41,114,10,8,16,7,32
2022-03-10,0,4,0,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,269,13,2202,53,449,0,54,563,1,50,103,90,246,21,42,106,5,5,52,1,195
2022-03-11,0,2,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,357,7,2282,53,516,0,88,471,3,64,84,76,105,35,38,120,8,4,62,4,223
2022-03-12,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,246,4,1662,59,183,0,48,185,6,34,77,39,85,23,37,97,7,2,27,1,70
2022-03-13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,9,1359,79,231,0,27,203,2,35,67,42,46,19,48,51,4,0,14,3,42
2022-03-14,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,519,10,3625,76,589,0,58,508,15,43,155,89,113,41,51,150,18,6,89,5,339
2022-03-15,0,3,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,2,306,13,3526,318,442,0,80,575,4,56,143,93,110,57,60,131,8,1,90,2,293
2022-03-16,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,190,5,3155,206,399,0,74,654,10,61,97,83,104,56,39,170,8,13,95,5,669
2022-03-17,0,2,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,205,13,5855,127,510,0,79,677,9,58,121,132,98,38,70,124,29,9,32,15,266
2022-03-18,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,292,18,5161,99,549,0,175,549,8,48,138,101,124,57,66,175,18,7,43,3,206
2022-03-19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,5,1986,65,381,0,42,155,2,22,71,12,37,18,31,97,4,6,32,0,43
2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,4,1687,79,276,0,44,290,5,23,73,49,19,26,27,98,6,4,28,1,51
2022-03-21,0,7,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,164,10,2267,67,573,0,111,419,6,18,76,66,50,24,75,195,2,7,39,7,100
2022-03-22,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210,14,7284,255,1073,0,236,443,17,40,88,198,139,37,51,237,11,18,34,13,235
2022-03-23,0,1,2,6,2,0,0,0,0,0,4,0,0,0,0,0,0,1,380,6,8397,507,1276,0,151,706,23,34,68,159,163,96,38,325,2,25,37,3,113
2022-03-24,0,1,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,356,6,6128,273,821,0,437,594,27,38,93,199,136,144,47,342,14,58,138,10,57
2022-03-25,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,451,7,6328,166,810,0,249,571,32,85,138,121,395,128,77,217,8,87,113,8,48
2022-03-26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,2,2902,96,491,0,95,362,10,40,175,64,51,34,37,162,8,32,23,6,42
2022-03-27,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224,3,2297,85,250,0,55,209,5,10,57,21,41,34,41,78,5,73,15,3,17
2022-03-28,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,13,6838,766,1328,0,89,603,17,23,62,132,133,17,46,174,6,76,26,7,38
